tran_id,stroe_id,member_id,date
2021-09-16T09-51-44-158368_36,2,1062,2021-09-16
2021-09-16T09-51-44-158368_37,2,1096,2021-09-16
2021-09-16T09-51-44-158368_38,3,1019,2021-09-16
2021-09-16T09-51-44-158368_41,2,1024,2021-09-16
2021-09-16T09-51-44-158368_42,1,1097,2021-09-16
2021-09-16T09-51-44-159370_44,2,1090,2021-09-16
2021-09-16T09-51-44-159370_46,1,1003,2021-09-16
2021-09-16T09-51-44-159370_47,2,1020,2021-09-16
2021-09-16T09-51-44-160424_48,2,1049,2021-09-16
2021-09-16T09-51-44-160487_48,2,1049,2021-09-16
2021-09-16T09-51-44-160487_49,2,1035,2021-09-16
2021-09-17T09-51-44-160487_1,3,1042,2021-09-17
2021-09-17T09-51-44-160487_2,2,1049,2021-09-17
2021-09-17T09-51-44-161488_2,2,1049,2021-09-17
2021-09-17T09-51-44-161488_3,1,1033,2021-09-17
2021-09-17T09-51-44-161488_4,2,1080,2021-09-17
2021-09-17T09-51-44-161488_5,3,1056,2021-09-17
2021-09-17T09-51-44-161488_6,1,1071,2021-09-17
2021-09-17T09-51-44-161488_7,3,1067,2021-09-17
2021-09-17T09-51-44-161488_9,1,1084,2021-09-17
2021-09-17T09-51-44-162491_10,3,1094,2021-09-17
2021-09-17T09-51-44-162491_11,3,1029,2021-09-17
2021-09-17T09-51-44-162491_12,2,1069,2021-09-17
2021-09-17T09-51-44-162491_13,3,1005,2021-09-17
2021-09-17T09-51-44-162491_14,3,1075,2021-09-17
2021-09-17T09-51-44-162491_15,1,1061,2021-09-17
2021-09-17T09-51-44-162491_16,2,1074,2021-09-17
2021-09-17T09-51-44-162491_17,2,1008,2021-09-17
2021-09-17T09-51-44-163489_17,2,1008,2021-09-17
2021-09-17T09-51-44-163489_18,3,1009,2021-09-17
2021-09-17T09-51-44-163489_20,2,1081,2021-09-17
2021-09-17T09-51-44-163489_21,3,1047,2021-09-17
2021-09-17T09-51-44-163489_22,2,1023,2021-09-17
2021-09-17T09-51-44-163489_23,2,1072,2021-09-17
2021-09-17T09-51-44-164487_23,2,1072,2021-09-17
2021-09-17T09-51-44-164487_24,1,1079,2021-09-17
2021-09-17T09-51-44-164487_25,1,1048,2021-09-17
2021-09-17T09-51-44-164487_26,3,1062,2021-09-17
2021-09-17T09-51-44-164487_27,2,1002,2021-09-17
2021-09-17T09-51-44-164487_28,1,1034,2021-09-17
2021-09-17T09-51-44-164487_29,2,1012,2021-09-17
2021-09-17T09-51-44-164487_30,2,1100,2021-09-17
2021-09-17T09-51-44-165490_30,2,1100,2021-09-17
2021-09-17T09-51-44-165610_30,2,1100,2021-09-17
2021-09-17T09-51-44-165610_31,2,1020,2021-09-17
2021-09-17T09-51-44-165610_32,2,1088,2021-09-17
2021-09-17T09-51-44-165610_33,2,1037,2021-09-17
2021-09-17T09-51-44-165610_35,1,1077,2021-09-17
2021-09-17T09-51-44-166612_35,1,1077,2021-09-17
2021-09-18T09-51-44-166612_1,1,1019,2021-09-18
2021-09-18T09-51-44-166612_2,3,1017,2021-09-18
2021-09-18T09-51-44-166612_3,3,1050,2021-09-18
2021-09-18T09-51-44-166612_4,3,1082,2021-09-18
2021-09-18T09-51-44-166612_5,3,1063,2021-09-18
2021-09-18T09-51-44-166612_6,1,1006,2021-09-18
2021-09-18T09-51-44-167615_6,1,1006,2021-09-18
2021-09-18T09-51-44-167615_7,1,1096,2021-09-18
2021-09-18T09-51-44-167615_8,3,1087,2021-09-18
2021-09-18T09-51-44-167615_9,3,1031,2021-09-18
2021-09-18T09-51-44-167615_11,3,1092,2021-09-18
2021-09-18T09-51-44-167615_12,1,1094,2021-09-18
2021-09-18T09-51-44-168617_13,1,1085,2021-09-18
2021-09-18T09-51-44-168617_14,1,1084,2021-09-18
2021-09-18T09-51-44-168617_15,1,1058,2021-09-18
2021-09-18T09-51-44-168617_16,2,1015,2021-09-18
2021-09-18T09-51-44-168617_17,1,1093,2021-09-18
2021-09-18T09-51-44-169615_17,1,1093,2021-09-18
2021-09-18T09-51-44-169615_20,1,1026,2021-09-18
2021-09-18T09-51-44-169615_21,3,1043,2021-09-18
2021-09-18T09-51-44-170672_21,3,1043,2021-09-18
2021-09-18T09-51-44-170728_21,3,1043,2021-09-18
2021-09-18T09-51-44-170728_22,3,1013,2021-09-18
2021-09-18T09-51-44-170728_23,2,1055,2021-09-18
2021-09-19T09-51-44-170728_1,2,1033,2021-09-19
2021-09-19T09-51-44-170728_2,2,1066,2021-09-19
2021-09-19T09-51-44-170728_3,1,1054,2021-09-19
2021-09-19T09-51-44-171730_3,1,1054,2021-09-19
2021-09-19T09-51-44-171730_4,1,1076,2021-09-19
2021-09-19T09-51-44-171730_5,1,1090,2021-09-19
2021-09-19T09-51-44-171730_6,2,1022,2021-09-19
2021-09-20T09-51-44-171730_1,3,1054,2021-09-20
2021-09-20T09-51-44-171730_2,1,1034,2021-09-20
2021-09-20T09-51-44-171730_3,2,1094,2021-09-20
2021-09-20T09-51-44-171730_4,3,1038,2021-09-20
2021-09-20T09-51-44-171730_5,1,1070,2021-09-20
2021-09-20T09-51-44-171730_6,2,1031,2021-09-20
2021-09-20T09-51-44-172730_6,2,1031,2021-09-20
2021-09-20T09-51-44-172730_7,1,1086,2021-09-20
2021-09-20T09-51-44-172730_8,3,1040,2021-09-20
2021-09-20T09-51-44-172730_9,1,1100,2021-09-20
2021-09-20T09-51-44-172730_10,1,1071,2021-09-20
2021-09-20T09-51-44-172730_11,3,1002,2021-09-20
2021-09-20T09-51-44-172730_12,2,1011,2021-09-20
2021-09-20T09-51-44-172730_13,3,1018,2021-09-20
2021-09-20T09-51-44-173730_14,2,1001,2021-09-20
2021-09-20T09-51-44-173730_15,1,1029,2021-09-20
2021-09-20T09-51-44-173730_16,2,1068,2021-09-20
2021-09-20T09-51-44-173730_18,1,1081,2021-09-20
2021-09-20T09-51-44-174728_18,1,1081,2021-09-20
2021-09-20T09-51-44-174728_19,2,1076,2021-09-20
2021-09-20T09-51-44-174728_22,3,1063,2021-09-20
2021-09-20T09-51-44-174728_24,3,1050,2021-09-20
2021-09-20T09-51-44-174728_25,2,1056,2021-09-20
2021-09-20T09-51-44-174728_26,3,1027,2021-09-20
2021-09-20T09-51-44-175728_26,3,1027,2021-09-20
2021-09-20T09-51-44-175839_26,3,1027,2021-09-20
2021-09-21T09-51-44-175839_1,2,1067,2021-09-21
2021-09-21T09-51-44-175839_2,3,1024,2021-09-21
2021-09-21T09-51-44-175839_3,1,1020,2021-09-21
2021-09-21T09-51-44-175839_4,3,1070,2021-09-21
2021-09-21T09-51-44-175839_5,1,1048,2021-09-21
2021-09-21T09-51-44-176839_5,1,1048,2021-09-21
2021-09-21T09-51-44-176839_7,2,1023,2021-09-21
2021-09-21T09-51-44-176839_8,2,1073,2021-09-21
2021-09-21T09-51-44-176839_9,3,1050,2021-09-21
2021-09-21T09-51-44-177839_9,3,1050,2021-09-21
2021-09-21T09-51-44-177839_10,3,1090,2021-09-21
2021-09-21T09-51-44-177839_11,1,1030,2021-09-21
2021-09-21T09-51-44-177839_12,3,1010,2021-09-21
2021-09-21T09-51-44-177839_13,2,1083,2021-09-21
2021-09-21T09-51-44-178837_13,2,1083,2021-09-21
2021-09-21T09-51-44-178837_14,3,1043,2021-09-21
2021-09-21T09-51-44-178837_16,2,1016,2021-09-21
2021-09-21T09-51-44-178837_17,2,1004,2021-09-21
2021-09-21T09-51-44-178837_18,2,1054,2021-09-21
2021-09-21T09-51-44-178837_19,3,1084,2021-09-21
2021-09-21T09-51-44-179838_19,3,1084,2021-09-21
2021-09-21T09-51-44-179838_21,3,1007,2021-09-21
2021-09-21T09-51-44-179838_23,3,1031,2021-09-21
2021-09-21T09-51-44-179838_24,3,1063,2021-09-21
2021-09-21T09-51-44-179838_25,1,1021,2021-09-21
2021-09-21T09-51-44-180972_25,1,1021,2021-09-21
2021-09-21T09-51-44-180972_26,3,1017,2021-09-21
2021-09-21T09-51-44-180972_28,1,1085,2021-09-21
2021-09-21T09-51-44-180972_29,1,1078,2021-09-21
2021-09-21T09-51-44-180972_31,3,1079,2021-09-21
2021-09-21T09-51-44-180972_32,2,1057,2021-09-21
2021-09-21T09-51-44-180972_33,1,1086,2021-09-21
2021-09-21T09-51-44-181974_33,1,1086,2021-09-21
2021-09-21T09-51-44-181974_34,2,1029,2021-09-21
2021-09-21T09-51-44-181974_35,2,1092,2021-09-21
2021-09-21T09-51-44-181974_37,3,1071,2021-09-21
2021-09-21T09-51-44-181974_38,2,1088,2021-09-21
2021-09-21T09-51-44-181974_41,3,1075,2021-09-21
2021-09-21T09-51-44-182973_41,3,1075,2021-09-21
2021-09-21T09-51-44-182973_43,3,1014,2021-09-21
2021-09-21T09-51-44-182973_44,2,1042,2021-09-21
2021-09-21T09-51-44-182973_45,2,1099,2021-09-21
2021-09-21T09-51-44-182973_47,3,1008,2021-09-21
2021-09-21T09-51-44-182973_49,3,1047,2021-09-21
2021-09-21T09-51-44-183971_49,3,1047,2021-09-21
2021-09-21T09-51-44-183971_50,1,1040,2021-09-21
2021-09-22T09-51-44-183971_1,2,1012,2021-09-22
2021-09-22T09-51-44-183971_2,1,1055,2021-09-22
2021-09-22T09-51-44-183971_3,1,1022,2021-09-22
2021-09-22T09-51-44-183971_4,1,1016,2021-09-22
2021-09-22T09-51-44-184976_4,1,1016,2021-09-22
2021-09-22T09-51-44-184976_5,1,1042,2021-09-22
2021-09-22T09-51-44-184976_6,2,1049,2021-09-22
2021-09-22T09-51-44-184976_7,3,1036,2021-09-22
2021-09-22T09-51-44-186020_7,3,1036,2021-09-22
2021-09-22T09-51-44-186077_7,3,1036,2021-09-22
2021-09-22T09-51-44-186077_8,3,1050,2021-09-22
2021-09-22T09-51-44-186077_9,3,1096,2021-09-22
2021-09-22T09-51-44-186077_10,2,1011,2021-09-22
2021-09-22T09-51-44-186077_12,1,1095,2021-09-22
2021-09-22T09-51-44-187076_13,2,1062,2021-09-22
2021-09-22T09-51-44-187076_14,1,1090,2021-09-22
2021-09-22T09-51-44-187076_15,2,1099,2021-09-22
2021-09-22T09-51-44-187076_16,1,1047,2021-09-22
2021-09-22T09-51-44-187076_17,3,1058,2021-09-22
2021-09-22T09-51-44-187076_18,3,1031,2021-09-22
2021-09-22T09-51-44-188079_19,1,1034,2021-09-22
2021-09-22T09-51-44-188079_20,3,1078,2021-09-22
2021-09-22T09-51-44-188079_21,3,1030,2021-09-22
2021-09-22T09-51-44-188079_22,3,1089,2021-09-22
2021-09-22T09-51-44-188079_23,1,1097,2021-09-22
2021-09-22T09-51-44-189076_23,1,1097,2021-09-22
2021-09-22T09-51-44-189076_27,2,1075,2021-09-22
2021-09-22T09-51-44-189076_28,2,1002,2021-09-22
2021-09-22T09-51-44-189076_29,3,1033,2021-09-22
2021-09-22T09-51-44-190076_29,3,1033,2021-09-22
2021-09-22T09-51-44-190076_30,3,1045,2021-09-22
2021-09-22T09-51-44-190076_31,2,1035,2021-09-22
2021-09-22T09-51-44-190076_32,1,1037,2021-09-22
2021-09-22T09-51-44-190076_33,3,1061,2021-09-22
2021-09-23T09-51-44-190076_1,3,1018,2021-09-23
2021-09-23T09-51-44-191135_1,3,1018,2021-09-23
2021-09-23T09-51-44-191177_1,3,1018,2021-09-23
2021-09-24T09-51-44-191177_1,3,1028,2021-09-24
2021-09-24T09-51-44-191177_3,1,1032,2021-09-24
2021-09-24T09-51-44-191177_4,3,1100,2021-09-24
2021-09-24T09-51-44-191177_5,2,1006,2021-09-24
2021-09-24T09-51-44-191177_6,2,1077,2021-09-24
2021-09-24T09-51-44-192179_7,1,1075,2021-09-24
2021-09-24T09-51-44-192179_8,1,1053,2021-09-24
2021-09-24T09-51-44-192179_9,2,1083,2021-09-24
2021-09-24T09-51-44-192179_10,2,1044,2021-09-24
2021-09-24T09-51-44-192179_11,1,1058,2021-09-24
2021-09-24T09-51-44-192179_12,1,1080,2021-09-24
2021-09-24T09-51-44-192179_13,3,1012,2021-09-24
2021-09-24T09-51-44-193176_13,3,1012,2021-09-24
2021-09-24T09-51-44-193176_14,1,1059,2021-09-24
2021-09-24T09-51-44-193176_15,3,1018,2021-09-24
2021-09-24T09-51-44-193176_16,1,1056,2021-09-24
2021-09-24T09-51-44-193176_17,1,1008,2021-09-24
2021-09-24T09-51-44-193176_19,3,1016,2021-09-24
2021-09-25T09-51-44-193176_1,3,1066,2021-09-25
2021-09-25T09-51-44-193176_2,1,1077,2021-09-25
2021-09-25T09-51-44-194176_2,1,1077,2021-09-25
2021-09-25T09-51-44-194176_3,3,1054,2021-09-25
2021-09-25T09-51-44-194176_4,1,1005,2021-09-25
2021-09-25T09-51-44-194176_5,3,1044,2021-09-25
2021-09-25T09-51-44-194176_6,3,1042,2021-09-25
2021-09-25T09-51-44-194176_7,2,1038,2021-09-25
2021-09-25T09-51-44-195177_8,3,1048,2021-09-25
2021-09-25T09-51-44-195177_9,3,1094,2021-09-25
2021-09-25T09-51-44-195177_10,2,1090,2021-09-25
2021-09-25T09-51-44-195177_11,2,1046,2021-09-25
2021-09-25T09-51-44-195177_12,2,1057,2021-09-25
2021-09-25T09-51-44-195177_13,2,1060,2021-09-25
2021-09-25T09-51-44-195177_14,1,1008,2021-09-25
2021-09-25T09-51-44-195177_15,1,1078,2021-09-25
2021-09-25T09-51-44-195177_16,2,1041,2021-09-25
2021-09-25T09-51-44-195177_17,2,1026,2021-09-25
2021-09-25T09-51-44-196180_17,2,1026,2021-09-25
2021-09-25T09-51-44-196308_17,2,1026,2021-09-25
2021-09-25T09-51-44-196308_18,2,1043,2021-09-25
2021-09-25T09-51-44-196308_19,1,1016,2021-09-25
2021-09-25T09-51-44-196308_21,2,1095,2021-09-25
2021-09-25T09-51-44-196308_22,3,1023,2021-09-25
2021-09-25T09-51-44-196308_24,3,1064,2021-09-25
2021-09-25T09-51-44-196308_25,3,1036,2021-09-25
2021-09-25T09-51-44-196308_27,3,1099,2021-09-25
2021-09-25T09-51-44-197309_27,3,1099,2021-09-25
2021-09-25T09-51-44-197309_28,3,1009,2021-09-25
2021-09-25T09-51-44-197309_29,2,1092,2021-09-25
2021-09-25T09-51-44-197309_30,1,1004,2021-09-25
2021-09-25T09-51-44-197309_31,3,1097,2021-09-25
2021-09-25T09-51-44-197309_32,2,1085,2021-09-25
2021-09-25T09-51-44-197309_33,1,1018,2021-09-25
2021-09-25T09-51-44-198313_33,1,1018,2021-09-25
2021-09-25T09-51-44-198313_34,2,1015,2021-09-25
2021-09-25T09-51-44-198313_36,1,1076,2021-09-25
2021-09-25T09-51-44-198313_37,3,1070,2021-09-25
2021-09-25T09-51-44-198313_38,1,1025,2021-09-25
2021-09-25T09-51-44-198313_39,3,1088,2021-09-25
2021-09-25T09-51-44-198313_41,1,1055,2021-09-25
2021-09-25T09-51-44-198313_42,2,1086,2021-09-25
2021-09-25T09-51-44-199309_42,2,1086,2021-09-25
2021-09-25T09-51-44-199309_43,3,1031,2021-09-25
2021-09-25T09-51-44-199309_44,3,1081,2021-09-25
2021-09-25T09-51-44-200309_44,3,1081,2021-09-25
2021-09-25T09-51-44-200309_46,3,1017,2021-09-25
2021-09-25T09-51-44-200309_47,1,1002,2021-09-25
2021-09-26T09-51-44-200309_1,1,1015,2021-09-26
2021-09-26T09-51-44-201313_1,1,1015,2021-09-26
2021-09-26T09-51-44-201425_2,1,1003,2021-09-26
2021-09-26T09-51-44-201425_3,1,1047,2021-09-26
2021-09-26T09-51-44-201425_4,1,1013,2021-09-26
2021-09-26T09-51-44-201425_5,3,1039,2021-09-26
2021-09-26T09-51-44-202427_6,3,1081,2021-09-26
2021-09-26T09-51-44-202427_7,3,1004,2021-09-26
2021-09-27T09-51-44-202427_1,2,1005,2021-09-27
2021-09-27T09-51-44-202427_2,1,1035,2021-09-27
2021-09-27T09-51-44-202427_3,3,1044,2021-09-27
2021-09-27T09-51-44-202427_4,1,1095,2021-09-27
2021-09-27T09-51-44-202427_5,3,1075,2021-09-27
2021-09-27T09-51-44-203424_5,3,1075,2021-09-27
2021-09-27T09-51-44-203424_6,1,1021,2021-09-27
2021-09-27T09-51-44-203424_7,3,1051,2021-09-27
2021-09-27T09-51-44-203424_8,2,1081,2021-09-27
2021-09-27T09-51-44-203424_9,3,1076,2021-09-27
2021-09-27T09-51-44-203424_10,3,1079,2021-09-27
2021-09-27T09-51-44-204433_10,3,1079,2021-09-27
2021-09-28T09-51-44-204433_1,2,1006,2021-09-28
2021-09-28T09-51-44-204433_2,1,1008,2021-09-28
2021-09-28T09-51-44-204433_3,2,1049,2021-09-28
2021-09-28T09-51-44-204433_4,1,1090,2021-09-28
2021-09-28T09-51-44-204433_5,3,1063,2021-09-28
2021-09-28T09-51-44-205426_5,3,1063,2021-09-28
2021-09-28T09-51-44-205426_6,1,1009,2021-09-28
2021-09-28T09-51-44-205426_7,3,1037,2021-09-28
2021-09-28T09-51-44-205426_8,2,1023,2021-09-28
2021-09-28T09-51-44-205426_9,2,1016,2021-09-28
2021-09-28T09-51-44-205426_10,3,1004,2021-09-28
2021-09-28T09-51-44-205426_12,2,1083,2021-09-28
2021-09-28T09-51-44-205426_13,2,1091,2021-09-28
2021-09-28T09-51-44-206424_13,2,1091,2021-09-28
2021-09-28T09-51-44-206424_14,1,1082,2021-09-28
2021-09-28T09-51-44-206424_15,3,1024,2021-09-28
2021-09-28T09-51-44-206424_16,2,1036,2021-09-28
2021-09-28T09-51-44-206424_17,1,1072,2021-09-28
2021-09-28T09-51-44-207492_17,1,1072,2021-09-28
2021-09-28T09-51-44-207537_17,1,1072,2021-09-28
2021-09-28T09-51-44-207537_18,2,1100,2021-09-28
2021-09-28T09-51-44-207537_19,1,1052,2021-09-28
2021-09-28T09-51-44-208537_19,1,1052,2021-09-28
2021-09-28T09-51-44-208537_20,2,1035,2021-09-28
2021-09-29T09-51-44-208537_1,2,1086,2021-09-29
2021-09-29T09-51-44-208537_2,3,1058,2021-09-29
2021-09-29T09-51-44-208537_3,3,1076,2021-09-29
2021-09-29T09-51-44-208537_4,3,1053,2021-09-29
2021-09-29T09-51-44-209540_4,3,1053,2021-09-29
2021-09-29T09-51-44-209540_5,2,1078,2021-09-29
2021-09-29T09-51-44-209540_6,1,1006,2021-09-29
2021-09-29T09-51-44-209540_7,1,1081,2021-09-29
2021-09-29T09-51-44-209540_8,3,1004,2021-09-29
2021-09-29T09-51-44-210536_10,1,1091,2021-09-29
2021-09-29T09-51-44-210536_11,2,1015,2021-09-29
2021-09-29T09-51-44-210536_12,2,1039,2021-09-29
2021-09-29T09-51-44-210536_13,1,1099,2021-09-29
2021-09-29T09-51-44-210536_14,2,1025,2021-09-29
2021-09-29T09-51-44-211537_16,2,1035,2021-09-29
2021-09-29T09-51-44-211537_17,3,1097,2021-09-29
2021-09-29T09-51-44-211537_18,2,1077,2021-09-29
2021-09-29T09-51-44-211537_19,2,1090,2021-09-29
2021-09-29T09-51-44-211537_20,3,1005,2021-09-29
2021-09-29T09-51-44-211537_21,3,1056,2021-09-29
2021-09-29T09-51-44-212539_21,3,1056,2021-09-29
2021-09-29T09-51-44-212668_21,3,1056,2021-09-29
2021-09-29T09-51-44-212668_22,2,1100,2021-09-29
2021-09-29T09-51-44-212668_23,1,1028,2021-09-29
2021-09-29T09-51-44-212668_25,1,1043,2021-09-29
2021-09-29T09-51-44-212668_26,1,1094,2021-09-29
2021-09-29T09-51-44-212668_28,2,1095,2021-09-29
2021-09-29T09-51-44-213666_29,1,1042,2021-09-29
2021-09-29T09-51-44-213666_31,3,1070,2021-09-29
2021-09-29T09-51-44-213666_32,3,1030,2021-09-29
2021-09-29T09-51-44-213666_34,3,1044,2021-09-29
2021-09-29T09-51-44-214663_34,3,1044,2021-09-29
2021-09-29T09-51-44-214663_35,3,1026,2021-09-29
2021-09-29T09-51-44-214663_36,2,1022,2021-09-29
2021-09-29T09-51-44-214663_38,1,1085,2021-09-29
2021-09-29T09-51-44-214663_39,3,1027,2021-09-29
2021-09-29T09-51-44-214663_40,2,1010,2021-09-29
2021-09-29T09-51-44-214663_42,3,1024,2021-09-29
2021-09-30T09-51-44-214663_1,2,1013,2021-09-30
2021-09-30T09-51-44-215666_1,2,1013,2021-09-30
2021-09-30T09-51-44-215666_2,3,1080,2021-09-30
2021-09-30T09-51-44-215666_3,1,1016,2021-09-30
2021-09-30T09-51-44-215666_4,2,1055,2021-09-30
2021-09-30T09-51-44-215666_5,3,1005,2021-09-30
2021-09-30T09-51-44-215666_6,2,1040,2021-09-30
2021-09-30T09-51-44-215666_7,3,1010,2021-09-30
2021-09-30T09-51-44-216669_7,3,1010,2021-09-30
2021-09-30T09-51-44-216669_8,2,1045,2021-09-30
2021-09-30T09-51-44-216669_9,1,1067,2021-09-30
2021-09-30T09-51-44-216669_10,3,1081,2021-09-30
2021-09-30T09-51-44-216669_11,3,1091,2021-09-30
2021-09-30T09-51-44-216669_12,2,1043,2021-09-30
2021-09-30T09-51-44-216669_14,2,1002,2021-09-30
2021-09-30T09-51-44-217811_14,2,1002,2021-09-30
2021-09-30T09-51-44-217811_15,1,1092,2021-09-30
2021-09-30T09-51-44-217811_16,3,1032,2021-09-30
2021-09-30T09-51-44-217811_17,1,1082,2021-09-30
2021-09-30T09-51-44-217811_18,2,1070,2021-09-30
2021-09-30T09-51-44-218812_18,2,1070,2021-09-30
2021-09-30T09-51-44-218812_20,1,1057,2021-09-30
2021-09-30T09-51-44-218812_23,1,1039,2021-09-30
2021-09-30T09-51-44-218812_24,3,1031,2021-09-30
2021-09-30T09-51-44-218812_25,2,1085,2021-09-30
2021-09-30T09-51-44-218812_26,1,1052,2021-09-30
2021-09-30T09-51-44-219815_26,1,1052,2021-09-30
2021-09-30T09-51-44-219815_27,3,1009,2021-09-30
2021-09-30T09-51-44-219815_28,2,1061,2021-09-30
2021-09-30T09-51-44-220815_28,2,1061,2021-09-30
2021-09-30T09-51-44-220815_29,2,1038,2021-09-30
2021-09-30T09-51-44-220815_30,1,1068,2021-09-30
2021-09-30T09-51-44-220815_31,3,1073,2021-09-30
2021-09-30T09-51-44-220815_32,1,1054,2021-09-30
2021-09-30T09-51-44-220815_33,1,1063,2021-09-30
2021-09-30T09-51-44-220815_34,1,1018,2021-09-30
2021-09-30T09-51-44-220815_35,1,1026,2021-09-30
2021-09-30T09-51-44-220815_37,3,1078,2021-09-30
2021-09-30T09-51-44-221812_38,1,1007,2021-09-30
2021-09-30T09-51-44-221812_41,1,1100,2021-09-30
2021-09-30T09-51-44-221812_42,1,1074,2021-09-30
2021-10-01T09-51-44-221812_1,2,1057,2021-10-01
2021-10-01T09-51-44-221812_3,1,1092,2021-10-01
2021-10-01T09-51-44-221812_4,1,1051,2021-10-01
2021-10-01T09-51-44-221812_5,3,1033,2021-10-01
2021-10-01T09-51-44-222809_6,3,1065,2021-10-01
2021-10-01T09-51-44-222809_7,1,1018,2021-10-01
2021-10-01T09-51-44-223874_8,1,1029,2021-10-01
2021-10-01T09-51-44-223935_8,1,1029,2021-10-01
2021-10-01T09-51-44-223935_9,1,1070,2021-10-01
2021-10-01T09-51-44-223935_10,1,1014,2021-10-01
2021-10-01T09-51-44-223935_11,3,1024,2021-10-01
2021-10-01T09-51-44-223935_12,2,1010,2021-10-01
2021-10-01T09-51-44-223935_13,1,1048,2021-10-01
2021-10-01T09-51-44-223935_15,3,1039,2021-10-01
2021-10-01T09-51-44-223935_16,3,1049,2021-10-01
2021-10-01T09-51-44-223935_17,2,1037,2021-10-01
2021-10-01T09-51-44-224932_17,2,1037,2021-10-01
2021-10-01T09-51-44-224932_18,3,1072,2021-10-01
2021-10-01T09-51-44-224932_19,3,1030,2021-10-01
2021-10-01T09-51-44-224932_21,1,1068,2021-10-01
2021-10-01T09-51-44-224932_22,3,1073,2021-10-01
2021-10-01T09-51-44-224932_23,1,1019,2021-10-01
2021-10-01T09-51-44-224932_24,2,1083,2021-10-01
2021-10-01T09-51-44-224932_25,1,1008,2021-10-01
2021-10-01T09-51-44-225932_25,1,1008,2021-10-01
2021-10-01T09-51-44-225932_26,2,1003,2021-10-01
2021-10-01T09-51-44-225932_27,2,1006,2021-10-01
2021-10-01T09-51-44-225932_28,1,1071,2021-10-01
2021-10-01T09-51-44-225932_29,1,1097,2021-10-01
2021-10-01T09-51-44-225932_31,3,1023,2021-10-01
2021-10-01T09-51-44-225932_32,2,1020,2021-10-01
2021-10-01T09-51-44-225932_33,3,1078,2021-10-01
2021-10-01T09-51-44-225932_34,2,1064,2021-10-01
2021-10-01T09-51-44-226931_34,2,1064,2021-10-01
2021-10-01T09-51-44-226931_36,1,1027,2021-10-01
2021-10-01T09-51-44-226931_37,1,1077,2021-10-01
2021-10-01T09-51-44-226931_38,1,1090,2021-10-01
2021-10-01T09-51-44-226931_41,3,1004,2021-10-01
2021-10-01T09-51-44-227936_41,3,1004,2021-10-01
2021-10-01T09-51-44-227936_43,3,1059,2021-10-01
2021-10-01T09-51-44-227936_44,3,1061,2021-10-01
2021-10-01T09-51-44-227936_47,3,1079,2021-10-01
2021-10-01T09-51-44-227936_49,1,1086,2021-10-01
2021-10-02T09-51-44-227936_1,1,1040,2021-10-02
2021-10-02T09-51-44-228934_2,3,1035,2021-10-02
2021-10-02T09-51-44-228934_3,1,1081,2021-10-02
2021-10-03T09-51-44-228934_1,2,1066,2021-10-03
2021-10-03T09-51-44-230042_1,2,1066,2021-10-03
2021-10-03T09-51-44-230042_2,2,1005,2021-10-03
2021-10-03T09-51-44-230042_3,1,1095,2021-10-03
2021-10-03T09-51-44-230042_4,3,1071,2021-10-03
2021-10-03T09-51-44-230042_5,2,1044,2021-10-03
2021-10-03T09-51-44-231042_5,2,1044,2021-10-03
2021-10-03T09-51-44-231042_6,1,1011,2021-10-03
2021-10-03T09-51-44-231042_7,3,1053,2021-10-03
2021-10-03T09-51-44-231042_8,2,1052,2021-10-03
2021-10-03T09-51-44-231042_10,1,1063,2021-10-03
2021-10-03T09-51-44-231042_11,3,1097,2021-10-03
2021-10-03T09-51-44-231042_13,2,1031,2021-10-03
2021-10-03T09-51-44-231042_14,1,1087,2021-10-03
2021-10-03T09-51-44-232042_14,1,1087,2021-10-03
2021-10-04T09-51-44-232042_1,1,1058,2021-10-04
2021-10-04T09-51-44-232042_2,3,1094,2021-10-04
2021-10-04T09-51-44-232042_3,3,1089,2021-10-04
2021-10-04T09-51-44-232042_4,1,1070,2021-10-04
2021-10-04T09-51-44-232042_5,2,1011,2021-10-04
2021-10-04T09-51-44-232042_6,2,1031,2021-10-04
2021-10-05T09-51-44-232042_1,3,1029,2021-10-05
2021-10-05T09-51-44-233040_2,3,1025,2021-10-05
2021-10-05T09-51-44-233040_3,1,1045,2021-10-05
2021-10-05T09-51-44-233040_4,3,1024,2021-10-05
2021-10-05T09-51-44-233040_5,2,1007,2021-10-05
2021-10-05T09-51-44-233040_6,3,1087,2021-10-05
2021-10-05T09-51-44-233040_7,3,1032,2021-10-05
2021-10-05T09-51-44-233040_8,3,1061,2021-10-05
2021-10-05T09-51-44-234043_9,3,1091,2021-10-05
2021-10-05T09-51-44-234043_10,2,1081,2021-10-05
2021-10-05T09-51-44-234043_11,2,1093,2021-10-05
2021-10-05T09-51-44-234043_12,1,1068,2021-10-05
2021-10-05T09-51-44-234043_13,3,1004,2021-10-05
2021-10-05T09-51-44-234043_15,3,1096,2021-10-05
2021-10-05T09-51-44-234043_16,3,1074,2021-10-05
2021-10-05T09-51-44-234043_17,3,1079,2021-10-05
2021-10-05T09-51-44-234043_18,2,1070,2021-10-05
2021-10-05T09-51-44-234043_19,1,1008,2021-10-05
2021-10-05T09-51-44-235041_19,1,1008,2021-10-05
2021-10-05T09-51-44-235041_21,1,1071,2021-10-05
2021-10-05T09-51-44-235041_22,2,1059,2021-10-05
